date,rain
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,0
29/02/2020,0
01/03/2020,0
02/03/2020,0
03/03/2020,0
04/03/2020,0
05/03/2020,0
06/03/2020,0
07/03/2020,0
08/03/2020,0
09/03/2020,0
10/03/2020,0
11/03/2020,0
12/03/2020,0
13/03/2020,0
14/03/2020,0
15/03/2020,0
16/03/2020,0
17/03/2020,0
18/03/2020,0
19/03/2020,0
20/03/2020,0
21/03/2020,0
22/03/2020,0
23/03/2020,0
24/03/2020,0
25/03/2020,0
26/03/2020,0
27/03/2020,0
28/03/2020,0
29/03/2020,0
30/03/2020,0
31/03/2020,0
01/04/2020,0
02/04/2020,0
03/04/2020,0
04/04/2020,0
05/04/2020,0
06/04/2020,0
07/04/2020,0
08/04/2020,0
09/04/2020,0
10/04/2020,0
11/04/2020,0
12/04/2020,0
13/04/2020,0
14/04/2020,0
15/04/2020,0
16/04/2020,0
17/04/2020,0
18/04/2020,0
19/04/2020,0
20/04/2020,0
21/04/2020,0
22/04/2020,0
23/04/2020,0
24/04/2020,0
25/04/2020,0
26/04/2020,0
27/04/2020,0
28/04/2020,0
29/04/2020,0
30/04/2020,0
01/05/2020,0
02/05/2020,0
03/05/2020,0.3
04/05/2020,0
05/05/2020,0
06/05/2020,0
07/05/2020,0
08/05/2020,0
09/05/2020,0.3
10/05/2020,0.3
11/05/2020,0
12/05/2020,0
13/05/2020,0
14/05/2020,0
15/05/2020,0
16/05/2020,0
17/05/2020,3.7
18/05/2020,0
19/05/2020,0
20/05/2020,0
21/05/2020,0
22/05/2020,10.9
23/05/2020,0
24/05/2020,0
25/05/2020,0.3 
26/05/2020,0
27/05/2020,0
28/05/2020,0
29/05/2020,0
30/05/2020,0
31/05/2020,0
01/06/2020,0
02/06/2020,0
03/06/2020,0
04/06/2020,0
05/06/2020,0
06/06/2020,0
07/06/2020,0
08/06/2020,0
09/06/2020,0
10/06/2020,0
11/06/2020,48.2
12/06/2020,0
13/06/2020,0
14/06/2020,34.4
15/06/2020,0
16/06/2020,0
17/06/2020,0
18/06/2020,0
19/06/2020,0
20/06/2020,0
21/06/2020,0
22/06/2020,24.5
23/06/2020,0
24/06/2020,3.1
25/06/2020,0
26/06/2020,0
27/06/2020,0
28/06/2020,19.5
29/06/2020,0
30/06/2020,2.4
01/07/2020,0
02/07/2020,0
03/07/2020,0
04/07/2020,23.4
05/07/2020,0
06/07/2020,82.2
07/07/2020,0
08/07/2020,0.5
09/07/2020,0
10/07/2020,26.5
11/07/2020,0
12/07/2020,7.8
13/07/2020,1.7
14/07/2020,4.2
15/07/2020,0
16/07/2020,18.2
17/07/2020,0
18/07/2020,1.1
19/07/2020,0
20/07/2020,0
21/07/2020,0
22/07/2020,0
23/07/2020,56.8
24/07/2020,8.6
25/07/2020,0
26/07/2020,25.4
27/07/2020,29.4
28/07/2020,0
29/07/2020,0
30/07/2020,0
31/07/2020,35.7
01/08/2020,0
02/08/2020,0
03/08/2020,0
04/08/2020,2.3
05/08/2020,0
06/08/2020,0.3
07/08/2020,82.7
08/08/2020,0
09/08/2020,0
10/08/2020,0
11/08/2020,5.7
12/08/2020,0
13/08/2020,0
14/08/2020,7.5
15/08/2020,8.5
16/08/2020,0
17/08/2020,0
18/08/2020,5.1
19/08/2020,0.3
20/08/2020,4.3
21/08/2020,28.3
22/08/2020,22.5
23/08/2020,0
24/08/2020,67
25/08/2020,0
26/08/2020,0
27/08/2020,14.2
28/08/2020,24
29/08/2020,9.8
30/08/2020,22.7
31/08/2020,0
01/09/2020,7.9
02/09/2020,27.8
03/09/2020,0
04/09/2020,0.3
05/09/2020,11.5
06/09/2020,15.2
07/09/2020,0
08/09/2020,0
09/09/2020,14.1
10/09/2020,0
11/09/2020,10.1
12/09/2020,0
13/09/2020,10.1
14/09/2020,0
15/09/2020,23.5
16/09/2020,4.5
17/09/2020,0
18/09/2020,0
19/09/2020,0
20/09/2020,0
21/09/2020,4.1
22/09/2020,42
23/09/2020,0
24/09/2020,0
25/09/2020,0
26/09/2020,0.1
27/09/2020,0
28/09/2020,0
29/09/2020,0
30/09/2020,0
01/10/2020,0
02/10/2020,0
03/10/2020,0.3
04/10/2020,28.7
05/10/2020,0
06/10/2020,0
07/10/2020,16.1
08/10/2020,2.5
09/10/2020,0
10/10/2020,0
11/10/2020,0
12/10/2020,0
13/10/2020,0
14/10/2020,0
15/10/2020,0
16/10/2020,0
17/10/2020,0
18/10/2020,0
19/10/2020,0
20/10/2020,0
21/10/2020,0
22/10/2020,0
23/10/2020,0
24/10/2020,0
25/10/2020,0
26/10/2020,0
27/10/2020,0
28/10/2020,0
29/10/2020,0
30/10/2020,0
31/10/2020,0
01/11/2020,0
02/11/2020,0
03/11/2020,0
04/11/2020,0
05/11/2020,0
06/11/2020,0
07/11/2020,0
08/11/2020,0
09/11/2020,0
10/11/2020,0
11/11/2020,0
12/11/2020,0
13/11/2020,0
14/11/2020,0
15/11/2020,0
16/11/2020,0
17/11/2020,0
18/11/2020,0
19/11/2020,0
20/11/2020,0
21/11/2020,0
22/11/2020,0
23/11/2020,0
24/11/2020,0
25/11/2020,0
26/11/2020,0
27/11/2020,0
28/11/2020,0
29/11/2020,0
30/11/2020,0
01/12/2020,0
02/12/2020,0
03/12/2020,0
04/12/2020,0
05/12/2020,0
06/12/2020,0
07/12/2020,0
08/12/2020,0
09/12/2020,0
10/12/2020,0
11/12/2020,0
12/12/2020,0
13/12/2020,0
14/12/2020,0
15/12/2020,0
16/12/2020,0
17/12/2020,0
18/12/2020,0
19/12/2020,0
20/12/2020,0
21/12/2020,0
22/12/2020,0
23/12/2020,0
24/12/2020,0
25/12/2020,0
26/12/2020,0
27/12/2020,0
28/12/2020,0
29/12/2020,0
30/12/2020,0
31/12/2020,0
01/01/2021,0
02/01/2021,0
03/01/2021,0
04/01/2021,0
05/01/2021,0
06/01/2021,0
07/01/2021,0
08/01/2021,0
09/01/2021,0
10/01/2021,0
11/01/2021,0
12/01/2021,0
13/01/2021,0
14/01/2021,0
15/01/2021,0
16/01/2021,0
17/01/2021,0
18/01/2021,0
19/01/2021,0
20/01/2021,0
21/01/2021,0
22/01/2021,0
23/01/2021,0
24/01/2021,0
25/01/2021,0
26/01/2021,0
27/01/2021,0
28/01/2021,0
29/01/2021,0
30/01/2021,0
31/01/2021,0
01/02/2021,0
02/02/2021,0
03/02/2021,0
04/02/2021,0
05/02/2021,0
06/02/2021,0
07/02/2021,0
08/02/2021,0
09/02/2021,0
10/02/2021,0
11/02/2021,0
12/02/2021,0
13/02/2021,0
14/02/2021,0
15/02/2021,0
16/02/2021,0
17/02/2021,0
18/02/2021,0
19/02/2021,0
20/02/2021,0
21/02/2021,0
22/02/2021,0
23/02/2021,0
24/02/2021,0
25/02/2021,0
26/02/2021,0
27/02/2021,0
28/02/2021,0
01/03/2021,0
02/03/2021,0
03/03/2021,0
04/03/2021,0
05/03/2021,0
06/03/2021,0
07/03/2021,0
08/03/2021,0
09/03/2021,0
10/03/2021,0
11/03/2021,0
12/03/2021,0
13/03/2021,0
14/03/2021,0
15/03/2021,0
16/03/2021,0
17/03/2021,0
18/03/2021,0
19/03/2021,0
20/03/2021,0
21/03/2021,0
22/03/2021,0
23/03/2021,0
24/03/2021,0
25/03/2021,0
26/03/2021,0
27/03/2021,0
28/03/2021,0
29/03/2021,0
30/03/2021,0
31/03/2021,0
01/04/2021,0
02/04/2021,0
03/04/2021,0
04/04/2021,0
05/04/2021,0
06/04/2021,0
07/04/2021,0
08/04/2021,0
09/04/2021,0
10/04/2021,0
11/04/2021,0
12/04/2021,0
13/04/2021,0
14/04/2021,0
15/04/2021,0
16/04/2021,0
17/04/2021,0
18/04/2021,0
19/04/2021,0
20/04/2021,0
21/04/2021,11.1
22/04/2021,0
23/04/2021,0.6
24/04/2021,28.8
25/04/2021,0
26/04/2021,4.2
27/04/2021,0
28/04/2021,0
29/04/2021,0
30/04/2021,0
01/05/2021,0
02/05/2021,0
03/05/2021,0
04/05/2021,0
05/05/2021,0
06/05/2021,1.1
07/05/2021,0
08/05/2021,24.9
09/05/2021,19.4
10/05/2021,0
11/05/2021,0
12/05/2021,9.1
13/05/2021,0
14/05/2021,5.2
15/05/2021,27.6
16/05/2021,0
17/05/2021,11.4
18/05/2021,20.1
19/05/2021,0
20/05/2021,0
21/05/2021,0
22/05/2021,3.5
23/05/2021,0
24/05/2021,4.8
25/05/2021,0
26/05/2021,0
27/05/2021,12.4
28/05/2021,3.6
29/05/2021,0
30/05/2021,9.5
31/05/2021,0
01/06/2021,19.6
02/06/2021,0
03/06/2021,0
04/06/2021,18.1
05/06/2021,0
06/06/2021,21.8
07/06/2021,3.2
08/06/2021,0
09/06/2021,0
10/06/2021,10.2
11/06/2021,
12/06/2021,12.1
13/06/2021,
14/06/2021,
15/06/2021,27.3
16/06/2021,0
17/06/2021,8.9
18/06/2021,
19/06/2021,6.2
20/06/2021,28.6
21/06/2021,19
22/06/2021,33.4
23/06/2021,1.2
24/06/2021,1.4
25/06/2021,0
26/06/2021,0
27/06/2021,0
28/06/2021,0
29/06/2021,3.8
30/06/2021,28.4
01/07/2021,20
02/07/2021,12.8
03/07/2021,12.4
04/07/2021,0
05/07/2021,0
06/07/2021,0
07/07/2021,0
08/07/2021,5.4
09/07/2021,2.4
10/07/2021,0
11/07/2021,0
12/07/2021,1.1
13/07/2021,0
14/07/2021,22.4
15/07/2021,0
16/07/2021,TR
17/07/2021,0
18/07/2021,0
19/07/2021,0
20/07/2021,9.3
21/07/2021,0
22/07/2021,15.3
23/07/2021,16
24/07/2021,0
25/07/2021,0
26/07/2021,23.7
27/07/2021,8.5
28/07/2021,0
29/07/2021,22.1
30/07/2021,66.5
31/07/2021,0
01/08/2021,14.5
02/08/2021,0
03/08/2021,15.4
04/08/2021,35.4
05/08/2021,3.2
06/08/2021,0
07/08/2021,10.9
08/08/2021,0.9
09/08/2021,0
10/08/2021,21.8
11/08/2021,0
12/08/2021,5.6
13/08/2021,8.8
14/08/2021,0.4
15/08/2021,0
16/08/2021,TR
17/08/2021,31.8
18/08/2021,46.8
19/08/2021,0
20/08/2021,16.2
21/08/2021,0.6
22/08/2021,29.2
23/08/2021,3.6
24/08/2021,15.3
25/08/2021,24.4
26/08/2021,38
27/08/2021,0
28/08/2021,12.3
29/08/2021,8
30/08/2021,0
31/08/2021,0
01/09/2021,0
02/09/2021,8.2
03/09/2021,0
04/09/2021,18.2
05/09/2021,0
06/09/2021,17.8
07/09/2021,0
08/09/2021,1.1
09/09/2021,0
10/09/2021,62.3
11/09/2021,38.5
12/09/2021,39.6
13/09/2021,0
14/09/2021,12.2
15/09/2021,0
16/09/2021,29
17/09/2021,0
18/09/2021,0
19/09/2021,0
20/09/2021,0
21/09/2021,0
22/09/2021,35
23/09/2021,26.6
24/09/2021,0
25/09/2021,0
26/09/2021,0
27/09/2021,0
28/09/2021,0
29/09/2021,30
30/09/2021,13.1
01/10/2021,0
02/10/2021,0
03/10/2021,0
04/10/2021,0
05/10/2021,0
06/10/2021,0
07/10/2021,0
08/10/2021,0
09/10/2021,0
10/10/2021,0
11/10/2021,0
12/10/2021,0
13/10/2021,0
14/10/2021,0
15/10/2021,0
16/10/2021,34.9
17/10/2021,24.6
18/10/2021,0
19/10/2021,0
20/10/2021,0
21/10/2021,0
22/10/2021,17.2
23/10/2021,5
24/10/2021,0
25/10/2021,0
26/10/2021,0
27/10/2021,0
28/10/2021,0
29/10/2021,0
30/10/2021,0
31/10/2021,0
01/11/2021,0
02/11/2021,0
03/11/2021,0
04/11/2021,0
05/11/2021,0
06/11/2021,0
07/11/2021,0
08/11/2021,0
09/11/2021,0
10/11/2021,0
11/11/2021,0
12/11/2021,0
13/11/2021,0
14/11/2021,0
15/11/2021,0
16/11/2021,0
17/11/2021,0
18/11/2021,0
19/11/2021,0
20/11/2021,0
21/11/2021,0
22/11/2021,0
23/11/2021,0
24/11/2021,0
25/11/2021,0
26/11/2021,0
27/11/2021,0
28/11/2021,0
29/11/2021,0
30/11/2021,0
01/12/2021,0
02/12/2021,0
03/12/2021,0
04/12/2021,0
05/12/2021,0
06/12/2021,0
07/12/2021,0
08/12/2021,0
09/12/2021,0
10/12/2021,0
11/12/2021,0
12/12/2021,0
13/12/2021,0
14/12/2021,0
15/12/2021,0
16/12/2021,0
17/12/2021,0
18/12/2021,0
19/12/2021,0
20/12/2021,0
21/12/2021,0
22/12/2021,0
23/12/2021,0
24/12/2021,0
25/12/2021,0
26/12/2021,0
27/12/2021,0
28/12/2021,0
29/12/2021,0
30/12/2021,0
31/12/2021,0
